distrito;bairro;unidade;classe;apresentacao;tipo_produto;codigo_produto;produto;cadum;data_carga;quantidade
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;AMP;MEDICAMENTOS;10133;FENITOINA 50MG/ML SOLUCAO INJETAVEL - 5ML;30235;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;AMP;MEDICAMENTOS;10135;FENOBARBITAL 100MG/ML SOLUCAO INJETAVEL - 2ML;30237;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;COMPR;MEDICAMENTOS;10002;VALPROATO DE SODIO 250MG;30161;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;COMPR;MEDICAMENTOS;10047;CARBAMAZEPINA 200MG;30085;2024-10-10;650,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;COMPR;MEDICAMENTOS;10132;FENITOINA 100MG;30104;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;COMPR;MEDICAMENTOS;10134;FENOBARBITAL 100MG;30105;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;COMPR;MEDICAMENTOS;10679;VALPROATO DE SODIO 500MG;30162;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;FRASCO;MEDICAMENTOS;10008;VALPROATO DE SODIO 50MG/ML XAROPE -100ML;30066;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;FRASCO;MEDICAMENTOS;10136;FENOBARBITAL 4% SOLUCAO ORAL - 20ML;30106;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIEPILÉPTICO;FRASCO;MEDICAMENTOS;10472;CARBAMAZEPINA 100MG/5ML SUSPENSAO ORAL - 100ML;30084;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIESPASMÓDICO;AMP;MEDICAMENTOS;10040;ESCOPOLAMINA 20MG/ML SOLUCAO INJETAVEL -1ML;30006;2024-10-10;3,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIESPASMÓDICO;COMPR;MEDICAMENTOS;10038;ESCOPOLAMINA 10MG;30041;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIFÚNGICO;BISN.;MEDICAMENTOS;10373;MICONAZOL 20MG/G CREME VAGINAL + APLICADOR - 80G;30134;2024-10-10;1,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIFÚNGICO;BISN.;MEDICAMENTOS;10528;MICONAZOL 20MG/G CREME TOPICO - 28G;39669;2024-10-10;10,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIFÚNGICO;CAPSULA;MEDICAMENTOS;10433;FLUCONAZOL 150MG;13548;2024-10-10;15,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIFÚNGICO;FRASCO;MEDICAMENTOS;10488;CETOCONAZOL 2% SHAMPOO - 100ML;23925;2024-10-10;2,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10348;PILOCARPINA 2% SOLUCAO OFTALMICA - 10ML;30245;2024-10-10;4,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10364;TIMOLOL 0,5% SOLUCAO OFTALMICA - 5ML;30160;2024-10-10;4083,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10496;LATANOPROSTA 50MCG/ML SOLUCAO OFTALMICA - 2,5ML;30210;2024-10-10;2463,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10641;DORZOLAMIDA 2% SOLUCAO OFTALMICA - 5ML;30178;2024-10-10;3099,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10642;BRIMONIDINA 0,2% SOLUCAO OFTALMICA - 5ML;30040;2024-10-10;2345,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10643;BIMATOPROSTA 0,3MG/ML, SOLUCAO OFTALMICA - 3ML;41682;2024-10-10;931,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIGLAUCOMATOSO;FRASCO;MEDICAMENTOS;10644;TRAVOPROSTA 0,04MG/ML SOLUCAO OFTALMICA - 2,5ML;30291;2024-10-10;1431,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (AGONISTA ALFA-2);AMP;MEDICAMENTOS;10701;CLONIDINA 150MCG/ML SOLUCAO INJETAVEL - 1ML;27294;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (AGONISTA ALFA-2);COMPR;MEDICAMENTOS;10664;METILDOPA 250MG;39664;2024-10-10;3740,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (ALFA E BETA BLOQUEADOR);COMPR;MEDICAMENTOS;10584;CARVEDILOL 12,5MG;30088;2024-10-10;13882,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (ANTAGONISTA DOS RECEPTORES DE ANGIOTENSINA II);COMPR;MEDICAMENTOS;10684;LOSARTANA 50MG;30128;2024-10-10;67737,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (BETA BLOQUEADOR);AMP;MEDICAMENTOS;10944;METOPROLOL 1MG/ML SOLUCAO INJETAVEL - 5ML;34027;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (BETA BLOQUEADOR);COMPR;MEDICAMENTOS;10267;PROPRANOLOL 40MG;30149;2024-10-10;3480,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (BETA BLOQUEADOR);COMPR;MEDICAMENTOS;10575;METOPROLOL 50MG COMPRIMIDO DE LIBERACAO PROLONGADA;39146;2024-10-10;270,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (BETA BLOQUEADOR);COMPR;MEDICAMENTOS;10968;ATENOLOL 50MG;32363;2024-10-10;18217,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (BLOQUEADOR DOS CANAIS DE CÁLCIO);COMPR;MEDICAMENTOS;10969;ANLODIPINO 5MG;34710;2024-10-10;42555,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (IECA);COMPR;MEDICAMENTOS;10045;CAPTOPRIL 25MG;30083;2024-10-10;40,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-HIPERTENSIVO (IECA);COMPR;MEDICAMENTOS;10474;ENALAPRIL 10MG;30129;2024-10-10;32075,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIINFECCIOSO TÓPICO;BISN.;MEDICAMENTOS;10233;NEOMICINA 5MG/G + BACITRACINA 250UI/G CREME TOPICO - 10G;30233;2024-10-10;7,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);BISN.;MEDICAMENTOS;10089;DEXAMETASONA 0,1% CREME DERMATOLOGICO - 10G;30095;2024-10-10;21,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);COMPR;MEDICAMENTOS;10261;PREDNISONA 20MG;30144;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);COMPR;MEDICAMENTOS;10262;PREDNISONA 5MG;30145;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);FR/AMP;MEDICAMENTOS;10093;DEXAMETASONA 4MG/ML SOLUCAO INJETAVEL - 2,5ML;30170;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);FR/AMP;MEDICAMENTOS;10171;HIDROCORTISONA 100MG PO PARA SOLUCAO INJETAVEL;30272;2024-10-10;5,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);FR/AMP;MEDICAMENTOS;10172;HIDROCORTISONA 500MG PO PARA SOLUCAO INJETAVEL;30273;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTI-INFLAMATÓRIO (ESTERÓIDE);FRASCO;MEDICAMENTOS;10260;PREDNISOLONA 3MG/ML SOLUCAO ORAL - 100ML;30143;2024-10-10;2,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARASITÁRIO;COMPR;MEDICAMENTOS;10448;ALBENDAZOL 400MG;30067;2024-10-10;7,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARASITÁRIO;FRASCO;MEDICAMENTOS;10965;ALBENDAZOL 40MG/ML SUSPENSAO ORAL - 10ML;34708;2024-10-10;6,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARASITÁRIO/ ANTIBIÓTICO;BISN.;MEDICAMENTOS;10437;METRONIDAZOL 10% GEL VAGINAL + APLICADOR - 50G;30131;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARASITÁRIO/ ANTIBIÓTICO;FRASCO;MEDICAMENTOS;10221;METRONIDAZOL 4% SOLUCAO ORAL -100ML;30132;2024-10-10;10,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARKINSONIANO;CAPSULA;MEDICAMENTOS;10704;LEVODOPA 100MG+ BENSERAZIDA 25MG CAPSULA DE LIBERACAO PROLONGADA;28569;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARKINSONIANO;COMPR;MEDICAMENTOS;10030;BIPERIDENO 2MG;30080;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPARKINSONIANO;COMPR;MEDICAMENTOS;10705;LEVODOPA 200MG+ BENSERAZIDA 50MG;28570;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;AMP;MEDICAMENTOS;10082;CLORPROMAZINA 5MG/ML SOLUCAO INJETAVEL - 5ML;30214;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;AMP;MEDICAMENTOS;10458;FLUFENAZINA 25MG/ML SOLUCAO INJETAVEL - 1ML;30241;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;COMPR;MEDICAMENTOS;10080;CLORPROMAZINA 100MG;30093;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;COMPR;MEDICAMENTOS;10081;CLORPROMAZINA 25MG;30094;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;COMPR;MEDICAMENTOS;10200;LEVOMEPROMAZINA 100MG;30276;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIPSICÓTICO;COMPR;MEDICAMENTOS;10201;LEVOMEPROMAZINA 25MG;30277;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTITIREOIDIANO;COMPR;MEDICAMENTOS;10470;PROPILTIOURACIL 100MG;20579;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIULCEROSO (INIBIDOR DE BOMBA);CAPSULA;MEDICAMENTOS;10545;OMEPRAZOL 20MG;30137;2024-10-10;10164,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ANTIVERTIGINOSO;COMPR;MEDICAMENTOS;10712;BETAISTINA 24MG;29860;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;BLOQUEADOR NEUROMUSCULAR (DESPOLARIZANTE);FR/AMP;MEDICAMENTOS;10283;SUXAMETONIO 100MG PO PARA SOLUCAO INJETAVEL;41689;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;BRONCODILATADOR;AMP;MEDICAMENTOS;10014;AMINOFILINA 24MG/ML - 10ML;29999;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;BRONCODILATADOR;FRASCO;MEDICAMENTOS;10037;IPRATROPIO 0,25MG/ML SOLUCAO INALATORIA - 20ML;30081;2024-10-10;2,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;BRONCODILATADOR;FRASCO;MEDICAMENTOS;10138;FENOTEROL 5MG/ML SOLUCAO INALATORIA - 20ML;23091;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;BRONCODILATADOR;FRASCO;MEDICAMENTOS;10595;SALBUTAMOL 100MCG/DOSE AEROSSOL SPRAY 200 DOSES;30152;2024-10-10;12,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CARDIOTÔNICO;AMP;MEDICAMENTOS;10088;DESLANOSIDEO 0,2MG/ML SOLUCAO INJETAVEL - 2ML;30216;2024-10-10;3,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CARDIOTÔNICO;COMPR;MEDICAMENTOS;10105;DIGOXINA 0,25MG;30098;2024-10-10;685,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CLÍNICO;LITRO;MEDICAMENTOS;20168;*IODO 10% DEGERMANTE (POLIVINILPIRROLIDONA);42019;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CLÍNICO;LITRO;MEDICAMENTOS;20169;*IODO 10% TOPICO (POLIVINILPIRROLIDONA);42020;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CORANTE OFTALMOLÓGICO;FRASCO;MEDICAMENTOS;10145;FLUORESCEINA 1% SOLUCAO OFTALMICA - 3ML;13665;2024-10-10;49,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CUIDADOS ESPECÍFICOS (ANTIFISÉRICO INTESTINAL);FRASCO;MEDICAMENTOS;10107;SIMETICONA 75MG /ML EMULSAO ORAL - 10ML;30174;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CUIDADOS ESPECÍFICOS (ANTISSÉPTICO);UNIDADE;MEDICAMENTOS;20968;CLOREXIDINA SOLUCAO DEGERMANTE 2% - 1L;41976;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CUIDADOS ESPECÍFICOS (EMOLIENTE);FRASCO;MEDICAMENTOS;10001;ACIDO CAPRILICO, ACIDO CAPROICO, ACIDO LAURICO, LECITINA DE SOJA, VIT. A E E (LOCAO) 200ML;30032;2024-10-10;7,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CUIDADOS ESPECÍFICOS (LIMPEZA DE LESÕES);BISN.;MEDICAMENTOS;10351;COLAGENASE 0,06 UI/G + CLORANFENICOL 0,01G/G POMADA DERMATOLOGICA - 30G;30166;2024-10-10;30,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;CUIDADOS ESPECÍFICOS (REMOVEDOR DE CERA DOS OUVIDOS);FRASCO;MEDICAMENTOS;10711;HIDROXIQUINOLINA 0,4MG/ML + TROLAMINA 140MG/ML SOLUCAO OTOLOGICA - 8ML;29862;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DILUENTE;AMP;MEDICAMENTOS;10009;AGUA PARA INJETAVEIS - 10ML;29996;2024-10-10;30,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DILUENTE;BISN.;MEDICAMENTOS;10010;AGUA PARA INJETAVEIS - 500ML;29997;2024-10-10;33,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO (DE ALÇA);AMP;MEDICAMENTOS;10146;FUROSEMIDA 10MG/ML SOLUCAO INJETAVEL - 2ML;30191;2024-10-10;10,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO (DE ALÇA);COMPR;MEDICAMENTOS;10147;FUROSEMIDA 40MG;30109;2024-10-10;5440,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO (INIBIDOR DA ANIDRASE CARBÔNICA);COMPR;MEDICAMENTOS;10407;ACETAZOLAMIDA 250MG;30063;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO OSMÓTICO;BOLSA;MEDICAMENTOS;10278;MANITOL 20% SOLUCAO INJETAVEL - 250ML;24341;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO (POUPADOR DE POTÁSSIO);COMPR;MEDICAMENTOS;10123;ESPIRONOLACTONA 25MG;30180;2024-10-10;5615,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;DIURÉTICO (TIAZÍDICO);COMPR;MEDICAMENTOS;10424;HIDROCLOROTIAZIDA 25MG;30444;2024-10-10;25181,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ELETRÓLITO;BOLSA;MEDICAMENTOS;11087;CLORETO DE SODIO 0,9% SOLUCAO INJETAVEL - 100ML;47564;2024-10-10;48,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ESTATINA;COMPR;MEDICAMENTOS;10578;SINVASTATINA 40MG;30153;2024-10-10;52611,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;ESTIMULANTE CARDÍACO/ BRONCODILATADOR/ VASOPRESSOR;AMP;MEDICAMENTOS;10079;EPINEFRINA 1MG/ML SOLUCAO INJETAVEL - 1ML (ADRENALINA);30204;2024-10-10;15,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LAXANTE;BISN.;MEDICAMENTOS;10154;GLICERINA 12% ENEMA (CLISTER) - 500ML;30111;2024-10-10;10,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LAXANTE;FRASCO;MEDICAMENTOS;10241;OLEO MINERAL PURO SOLUCAO ORAL - 100ML;30238;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LUBRIFICANTE;TUBO;MEDICAMENTOS;10323;VASELINA POMADA TOPICA - 30G;30295;2024-10-10;2,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LUBRIFICANTE OCULAR;FRASCO;MEDICAMENTOS;10371;HIPROMELOSE 0,3% + DEXTRANA 0,1% SOLUCAO OFTALMICA - 15ML;30118;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LUBRIFICANTE OCULAR;FRASCO;MEDICAMENTOS;10451;METILCELULOSE 2% SOLUCAO OFTALMICA - 10ML;30223;2024-10-10;15,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;LUBRIFICANTE OCULAR;FRASCO;MEDICAMENTOS;10613;CARBOXIMETILCELULOSE 0,5% SOLUCAO OFTALMICA - 15ML;30046;2024-10-10;6,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;MIDRIÁTICO/ CICLOPLÉGICO;FRASCO;MEDICAMENTOS;10304;TROPICAMIDA 1% SOLUCAO OFTALMICA - 5ML;30293;2024-10-10;94,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;AMP;MEDICAMENTOS;10164;HALOPERIDOL 70,52MG/ML (EQUIVALENTE A 50MG) DECANOATO SOLUCAO INJETAVEL - 1ML;30116;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;AMP;MEDICAMENTOS;10514;HALOPERIDOL 5MG/ML SOLUCAO INJETAVEL -1ML;30266;2024-10-10;2,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;COMPR;MEDICAMENTOS;10163;HALOPERIDOL 5MG;30115;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;COMPR;MEDICAMENTOS;10538;TIORIDAZINA 25MG;30321;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;COMPR;MEDICAMENTOS;10588;TIORIDAZINA 100MG;30320;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;NEUROLÉPTICO;FRASCO;MEDICAMENTOS;10360;PERICIAZINA 4% SOLUCAO ORAL - 20ML;30305;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;REIDRATANTE;BISN.;MEDICAMENTOS;10279;RINGER COM LACTATO DE SODIO SOLUCAO INJETAVEL - 500ML;30314;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;REPOSITOR HIROELETROLÍTICO;AMP;MEDICAMENTOS;10073;CLORETO DE POTASSIO 19,1% SOLUCAO INJETAVEL - 10ML;30054;2024-10-10;0,0
3;MONTEIRO;Us 217 Centro Medico Sen Jose Ermirio de Moraes;REPOSITOR HIROELETROLÍTICO;AMP;MEDICAMENTOS;10158;GLICOSE 50% SOLUCAO INJETAVEL - 10ML;30197;2024-10-10;15,0
